**************************************************Fold-1**************************************************
args:Namespace(dataset='MQ2008_super', dir_data='/home/ryan/data/MQ2008/', dir_output='/home/ryan/code/ranker/out/', discount=0.0, dropout=0.1, epoch=200, feature_size=46, fold=1, framework='L2R', hidden_size=100, lr=0.001, min_docs=10, min_rele=1, model='attRNN', n_head=1, num_epoches=100, unknown_as_zero=True, vali_per_n_step=1, weight_decay=0.0005)
test ndcg 1:0.3782, 3:0.4328, 5:0.4827, 10:0.5828, 20:0.2474
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
test ndcg 1:0.1159, 3:0.1687, 5:0.2206, 10:0.3209, 20:0.1532
test err 1:0.0652, 3:0.1296, 5:0.1739, 10:0.2009, 20:0.0921
